player_id,ppg,apg,rpg,spg,bpg
1,9.775862068965518,1.0344827586206897,0,0,0
2,0.8,0,0,0,0
3,2.8181818181818183,0.45454545454545453,0,0,0
4,8.440993788819876,0.7267080745341615,0,0,0
5,7.888030888030888,1.2007722007722008,0.5444015444015444,0,0
6,0.8333333333333334,0,0,0,0
7,5.887323943661972,0.6197183098591549,0,0,0
8,5.041420118343195,0.8461538461538461,0,0,0
9,4.434782608695652,1.6521739130434783,0,0,0
10,4.864406779661017,0.23728813559322035,0,0,0
11,2.8333333333333335,0.08333333333333333,0,0,0
12,12.704980842911878,2.2796934865900385,0.7509578544061303,0,0
13,1,0,0,0,0
14,1.9807692307692308,0.36538461538461536,0,0,0
15,1.7872340425531914,0.23404255319148937,0,0,0
16,4.407407407407407,0.4074074074074074,0,0,0
17,5.192982456140351,0.7017543859649122,0,0,0
18,8.433673469387756,1.3928571428571428,0,0,0
19,1.1176470588235294,0,0,0,0
20,6.7254901960784315,0.6470588235294118,0,0,0
21,13.285067873303168,1.990950226244344,0,0,0
22,3.076923076923077,0.6025641025641025,0,0,0
23,3.0869565217391304,0.21739130434782608,0,0,0
24,5.814814814814815,1,0,0,0
25,0,0,0,0,0
26,2.1627906976744184,0.13953488372093023,0,0,0
27,9.415094339622641,1.5817610062893082,1.1729559748427674,0,0
28,1,0,0,0,0
29,11.736486486486486,1.2635135135135136,0,0,0
30,3.6780821917808217,0.6643835616438356,0,0,0
31,4.72,1.4628571428571429,0,0,0
32,4.925,0.275,0,0,0
33,5.553846153846154,0.5538461538461539,0,0,0
34,2.1666666666666665,0.6666666666666666,0,0,0
35,5.019607843137255,0.3333333333333333,0,0,0
36,8.815181518151816,1.4455445544554455,1.778877887788779,0,0
37,4.509433962264151,0.7735849056603774,0,0,0
38,5.824267782426778,1.4560669456066946,0.3138075313807531,0,0
39,9.797658862876254,1.5719063545150502,3.8361204013377925,0,0
40,10.630952380952381,0.7738095238095238,0,0,0
41,1.5208333333333333,0.125,0,0,0
42,4.540983606557377,0.6557377049180327,0,0,0
43,1.096774193548387,0.25806451612903225,0,0,0
44,5.565853658536585,0.9902439024390244,0,0,0
45,9.065217391304348,0.7934782608695652,0,0,0
46,8.03888888888889,1.8,0.08333333333333333,0,0
47,0,0,0,0,0
48,2.9927007299270074,0.26277372262773724,0,0,0
49,4.768518518518518,1.3194444444444444,0,0,0
50,4.689655172413793,0.3448275862068966,0,0,0
51,8.626865671641792,1.3208955223880596,0,0,0
52,1.5,0.75,0,0,0
53,4.9298245614035086,0.6491228070175439,0,0,0
54,15.62882096069869,1.8165938864628821,0,0,0
55,1.8387096774193548,0.3225806451612903,0,0,0
56,11.884848484848485,3.466666666666667,0,0,0
57,5,0.2857142857142857,0,0,0
58,0.8333333333333334,0,0,0,0
59,14.022222222222222,1.2,0,0,0
60,2.7777777777777777,0.2777777777777778,0,0,0
61,11.262172284644194,2.6329588014981273,1.604868913857678,0,0
62,3.3636363636363638,0.18181818181818182,0,0,0
63,3.8260869565217392,0.6086956521739131,0,0,0
64,0.4444444444444444,0.1111111111111111,0,0,0
65,0.5714285714285714,0.14285714285714285,0,0,0
66,5.469135802469136,0.5555555555555556,0,0,0
67,6.0625,0.25,0,0,0
68,8.16289592760181,0.832579185520362,0,0,0
69,3.1025641025641026,0.38461538461538464,0,0,0
70,2.5405405405405403,0.35135135135135137,0,0,0
71,7.168049792531121,3.2219917012448134,1.8215767634854771,0,0
72,4.086092715231788,0.32450331125827814,0,0,0
73,1.8333333333333333,0.16666666666666666,0,0,0
74,0.3125,0,0,0,0
75,5.39568345323741,0.9496402877697842,0,0,0
76,1.5,0,0,0,0
77,8.423423423423424,0.4774774774774775,0,0,0
78,1,0,0,0,0
79,2.125,0.16666666666666666,0,0,0
80,6.366666666666666,0.6,0,0,0
81,4.888888888888889,0.7222222222222222,0,0,0
82,0.5555555555555556,0.4074074074074074,0,0,0
